   226.475327      -106.659576       60.0000000      -300.880768       8.69999695    
   229.078506      -112.197540       60.0000000      -309.455780       8.79999733    
   231.681686      -117.833527       60.0000000      -318.128815       8.89999771    
   234.284851      -123.567566       60.0000000      -326.899872       8.99999809    
   236.888031      -129.399536       60.0000000      -335.768890       9.09999847    
   239.491211      -135.329498       60.0000000      -344.735901       9.19999886    
   242.094391      -141.357513       60.0000000      -353.800934       9.29999924    
   244.697556      -147.483521       60.0000000      -362.963989       9.39999962    
   247.300735      -153.707489       60.0000000      -372.225006       9.50000000    
   249.903915      -160.029480       60.0000000      -381.584015       9.60000038    
   252.507080      -166.449493       60.0000000      -391.041077       9.70000076    
   255.110260      -172.967499       60.0000000      -400.596130       9.80000114    
   257.713440      -179.583527       60.0000000      -410.249176       9.90000153    
   260.316620      -186.297485       60.0000000      -420.000183       10.0000019    
   262.919800      -193.109497       60.0000000      -429.849243       10.1000023    
   265.522949      -200.019501       60.0000000      -439.796265       10.2000027    
   268.126129      -207.027496       60.0000000      -449.841309       10.3000031    
   270.729309      -214.133514       60.0000000      -459.984375       10.4000034    
   273.332489      -221.337524       60.0000000      -470.225403       10.5000038    
   275.935669      -228.639526       60.0000000      -480.564453       10.6000042    
   278.538849      -236.039490       60.0000000      -491.001465       10.7000046    
   281.142029      -243.537567       60.0000000      -501.536560       10.8000050    
   283.745178      -251.133575       60.0000000      -512.169617       10.9000053    
   286.348358      -258.827545       60.0000000      -522.900635       11.0000057    
   288.951538      -266.619568       60.0000000      -533.729675       11.1000061    
   291.554718      -274.509583       60.0000000      -544.656738       11.2000065    
   294.157898      -282.497559       60.0000000      -555.681763       11.3000069    
   296.761078      -290.583588       60.0000000      -566.804810       11.4000072    
   299.364258      -298.767670       60.0000000      -578.025940       11.5000076    
   301.967407      -307.049591       60.0000000      -589.344910       11.6000080    
   304.570587      -315.429626       60.0000000      -600.761963       11.7000084    
   307.173767      -323.907654       60.0000000      -612.277039       11.8000088    
   309.776947      -332.483643       60.0000000      -623.890076       11.9000092    
   312.380127      -341.157684       60.0000000      -635.601135       12.0000095    
   314.983307      -349.929657       60.0000000      -647.410156       12.1000099    
   317.586487      -358.799713       60.0000000      -659.317261       12.2000103    
   320.189636      -367.767761       60.0000000      -671.322327       12.3000107    
   322.792816      -376.833740       60.0000000      -683.425354       12.4000111    
   325.395996      -385.997803       60.0000000      -695.626465       12.5000114    
   327.999176      -395.259796       60.0000000      -707.925476       12.6000118    
   330.602356      -404.619843       60.0000000      -720.322571       12.7000122    
   333.205536      -414.077789       60.0000000      -732.817566       12.8000126    
   335.808716      -423.633911       60.0000000      -745.410706       12.9000130    
   338.411865      -433.287903       60.0000000      -758.101746       13.0000134    
   341.015045      -443.039917       60.0000000      -770.890808       13.1000137    
   343.618225      -452.889923       60.0000000      -783.777832       13.2000141    
   346.221405      -462.837921       60.0000000      -796.762878       13.3000145    
   348.824585      -472.883972       60.0000000      -809.845947       13.4000149    
   351.427765      -483.028015       60.0000000      -823.027039       13.5000153    
   354.030945      -493.270020       60.0000000      -836.306091       13.6000156    
   356.634094      -503.610138       60.0000000      -849.683228       13.7000160    
   359.237274      -514.048096       60.0000000      -863.158264       13.8000164    
   361.840454      -524.584106       60.0000000      -876.731323       13.9000168    
   364.443634      -535.218201       60.0000000      -890.402405       14.0000172    
   367.046814      -545.950195       60.0000000      -904.171448       14.1000175    
   369.649994      -556.780212       60.0000000      -918.038513       14.2000179    
   372.253174      -567.708252       60.0000000      -932.003601       14.3000183    
   374.856323      -578.734253       60.0000000      -946.066650       14.4000187    
   377.459503      -589.858276       60.0000000      -960.227661       14.5000191    
   380.062683      -601.080383       60.0000000      -974.486816       14.6000195    
   382.665863      -612.400391       60.0000000      -988.843872       14.7000198    
   385.269043      -623.818420       60.0000000      -1003.29895       14.8000202    
   387.872223      -635.334473       60.0000000      -1017.85205       14.9000206    
   390.475403      -646.948486       60.0000000      -1032.50305       15.0000210    
   393.078552      -658.660522       60.0000000      -1047.25220       15.1000214    
   395.681732      -670.470581       60.0000000      -1062.09924       15.2000217    
   398.284912      -682.378601       60.0000000      -1077.04431       15.3000221    
   400.888092      -694.384644       60.0000000      -1092.08740       15.4000225    
   403.491272      -706.488770       60.0000000      -1107.22852       15.5000229    
   406.094452      -718.690796       60.0000000      -1122.46765       15.6000233    
   408.697632      -730.990845       60.0000000      -1137.80469       15.7000237    
   411.300781      -743.388855       60.0000000      -1153.23975       15.8000240    
   413.903961      -755.884888       60.0000000      -1168.77283       15.9000244    
   416.507141      -768.478943       60.0000000      -1184.40393       16.0000248    
   419.110321      -781.171021       60.0000000      -1200.13306       16.1000252    
   421.713501      -793.961060       60.0000000      -1215.96008       16.2000256    
   424.316681      -806.849121       60.0000000      -1231.88525       16.3000259    
   426.919861      -819.835205       60.0000000      -1247.90833       16.4000263    
   429.523010      -832.919250       60.0000000      -1264.02942       16.5000267    
   432.126190      -846.101318       60.0000000      -1280.24854       16.6000271    
   434.729370      -859.381348       60.0000000      -1296.56555       16.7000275    
   437.332550      -872.759277       60.0000000      -1312.98059       16.8000278    
   439.935730      -886.235474       60.0000000      -1329.49377       16.9000282    
   442.538910      -899.809509       60.0000000      -1346.10486       17.0000286    
   445.142090      -913.481445       60.0000000      -1362.81384       17.1000290    
   447.745239      -927.251526       60.0000000      -1379.62097       17.2000294    
   450.348419      -941.119507       60.0000000      -1396.52600       17.3000298    
   452.951599      -955.085693       60.0000000      -1413.52917       17.4000301    
   455.554779      -969.149719       60.0000000      -1430.63025       17.5000305    
   458.157959      -983.311768       60.0000000      -1447.82935       17.6000309    
   460.761139      -997.571838       60.0000000      -1465.12646       17.7000313    
   463.364319      -1011.92981       60.0000000      -1482.52148       17.8000317    
   465.967468      -1026.38574       60.0000000      -1500.01453       17.9000320    
   468.570648      -1040.93994       60.0000000      -1517.60571       18.0000324    
   471.173828      -1055.59204       60.0000000      -1535.29480       18.1000328    
   473.777008      -1070.34204       60.0000000      -1553.08191       18.2000332    
   476.380188      -1085.19019       60.0000000      -1570.96704       18.3000336    
   478.983368      -1100.13623       60.0000000      -1588.95020       18.4000340    
   481.586548      -1115.18042       60.0000000      -1607.03137       18.5000343    
   484.189697      -1130.32251       60.0000000      -1625.21045       18.6000347    
   486.792877      -1145.56250       60.0000000      -1643.48743       18.7000351    
   489.396057      -1160.90063       60.0000000      -1661.86267       18.8000355    
   491.999237      -1176.33667       60.0000000      -1680.33569       18.9000359    
   494.602417      -1191.87061       60.0000000      -1698.90674       19.0000362    
   497.205597      -1207.50269       60.0000000      -1717.57593       19.1000366    
   499.808777      -1223.23291       60.0000000      -1736.34302       19.2000370    
   502.411926      -1239.06091       60.0000000      -1755.20813       19.3000374    
   505.015106      -1254.98682       60.0000000      -1774.17114       19.4000378    
   507.618286      -1271.01111       60.0000000      -1793.23242       19.5000381    
   510.221466      -1287.13306       60.0000000      -1812.39136       19.6000385    
   512.824646      -1303.35303       60.0000000      -1831.64844       19.7000389    
   515.427795      -1319.67126       60.0000000      -1851.00366       19.8000393    
   518.031006      -1336.08716       60.0000000      -1870.45667       19.9000397    
   520.634155      -1352.60144       60.0000000      -1890.00793       20.0000401    
   523.237366      -1369.21338       60.0000000      -1909.65698       20.1000404    
   525.840515      -1385.92358       60.0000000      -1929.40417       20.2000408    
   528.443665      -1402.73169       60.0000000      -1949.24927       20.3000412    
   531.046875      -1419.63770       60.0000000      -1969.19226       20.4000416    
   533.650024      -1436.64172       60.0000000      -1989.23340       20.5000420    
   536.253235      -1453.74390       60.0000000      -2009.37256       20.6000423    
   538.856384      -1470.94385       60.0000000      -2029.60962       20.7000427    
   541.459595      -1488.24194       60.0000000      -2049.94482       20.8000431    
   544.062744      -1505.63806       60.0000000      -2070.37793       20.9000435    
   546.665894      -1523.13208       60.0000000      -2090.90894       21.0000439    
   549.269104      -1540.72412       60.0000000      -2111.53809       21.1000443    
   551.872253      -1558.41443       60.0000000      -2132.26538       21.2000446    
   554.475464      -1576.20264       60.0000000      -2153.09058       21.3000450    
   557.078613      -1594.08862       60.0000000      -2174.01367       21.4000454    
   559.681824      -1612.07251       60.0000000      -2195.03467       21.5000458    
   562.284973      -1630.15479       60.0000000      -2216.15381       21.6000462    
   564.888123      -1648.33496       60.0000000      -2237.37109       21.7000465    
   567.491333      -1666.61279       60.0000000      -2258.68604       21.8000469    
   570.094482      -1684.98889       60.0000000      -2280.09912       21.9000473    
   572.697693      -1703.46313       60.0000000      -2301.61035       22.0000477    
   575.300842      -1722.03516       60.0000000      -2323.21948       22.1000481    
   577.904053      -1740.70544       60.0000000      -2344.92676       22.2000484    
   580.507202      -1759.47339       60.0000000      -2366.73169       22.3000488    
   583.110352      -1778.33936       60.0000000      -2388.63477       22.4000492    
   585.713562      -1797.30347       60.0000000      -2410.63599       22.5000496    
   588.316711      -1816.36560       60.0000000      -2432.73511       22.6000500    
   590.919922      -1835.52588       60.0000000      -2454.93237       22.7000504    
   593.523071      -1854.78369       60.0000000      -2477.22729       22.8000507    
   596.126282      -1874.14001       60.0000000      -2499.62061       22.9000511    
   598.729431      -1893.59424       60.0000000      -2522.11182       23.0000515    
   601.332581      -1913.14624       60.0000000      -2544.70093       23.1000519    
   603.935791      -1932.79614       60.0000000      -2567.38794       23.2000523    
   606.538940      -1952.54443       60.0000000      -2590.17310       23.3000526    
   609.142151      -1972.39062       60.0000000      -2613.05640       23.4000530    
   611.745300      -1992.33447       60.0000000      -2636.03735       23.5000534    
   614.348511      -2012.37659       60.0000000      -2659.11646       23.6000538    
   616.951660      -2032.51685       60.0000000      -2682.29370       23.7000542    
   619.554810      -2052.75488       60.0000000      -2705.56885       23.8000546    
   622.158020      -2073.09131       60.0000000      -2728.94214       23.9000549    
   624.761169      -2093.52539       60.0000000      -2752.41333       24.0000553    
   627.364380      -2114.05713       60.0000000      -2775.98218       24.1000557    
   629.967529      -2134.68701       60.0000000      -2799.64917       24.2000561    
   632.570740      -2155.41553       60.0000000      -2823.41455       24.3000565    
   635.173889      -2176.24170       60.0000000      -2847.27783       24.4000568    
   637.777039      -2197.16553       60.0000000      -2871.23877       24.5000572    
   640.380249      -2218.18799       60.0000000      -2895.29810       24.6000576    
   642.983398      -2239.30762       60.0000000      -2919.45483       24.7000580    
   645.586609      -2260.52588       60.0000000      -2943.71021       24.8000584    
   648.189758      -2281.84204       60.0000000      -2968.06348       24.9000587    
   650.792969      -2303.25586       60.0000000      -2992.51440       25.0000591    
   653.396118      -2324.76831       60.0000000      -3017.06372       25.1000595    
   655.999268      -2346.37842       60.0000000      -3041.71094       25.2000599    
   658.602478      -2368.08643       60.0000000      -3066.45605       25.3000603    
   661.205627      -2389.89258       60.0000000      -3091.29907       25.4000607    
   663.808838      -2411.79663       60.0000000      -3116.24023       25.5000610    
   666.411987      -2433.79883       60.0000000      -3141.27954       25.6000614    
   669.015198      -2455.89893       60.0000000      -3166.41650       25.7000618    
   671.618347      -2478.09692       60.0000000      -3191.65161       25.8000622    
   674.221497      -2500.39307       60.0000000      -3216.98486       25.9000626    
   676.824707      -2522.78760       60.0000000      -3242.41626       26.0000629    
   679.427856      -2545.27954       60.0000000      -3267.94531       26.1000633    
   682.031067      -2567.86963       60.0000000      -3293.57251       26.2000637    
   684.634216      -2590.55762       60.0000000      -3319.29761       26.3000641    
   687.237427      -2613.34375       60.0000000      -3345.12061       26.4000645    
   689.840576      -2636.22778       60.0000000      -3371.04175       26.5000648    
   692.443726      -2659.20996       60.0000000      -3397.06104       26.6000652    
   695.046936      -2682.29004       60.0000000      -3423.17822       26.7000656    
   697.650085      -2705.46826       60.0000000      -3449.39331       26.8000660    
   700.253296      -2728.74438       60.0000000      -3475.70654       26.9000664    
   702.856445      -2752.11865       60.0000000      -3502.11768       27.0000668    
   705.459656      -2775.59082       60.0000000      -3528.62695       27.1000671    
   708.062805      -2799.16089       60.0000000      -3555.23413       27.2000675    
   710.665955      -2822.82886       60.0000000      -3581.93921       27.3000679    
   713.269165      -2846.59521       60.0000000      -3608.74243       27.4000683    
   715.872314      -2870.45923       60.0000000      -3635.64355       27.5000687    
   718.475525      -2894.42114       60.0000000      -3662.64258       27.6000690    
   721.078674      -2918.48145       60.0000000      -3689.73975       27.7000694    
   723.681885      -2942.63965       60.0000000      -3716.93506       27.8000698    
   726.285034      -2966.89575       60.0000000      -3744.22827       27.9000702    
   728.888184      -2991.25000       60.0000000      -3771.61963       28.0000706    
   731.491394      -3015.70215       60.0000000      -3799.10864       28.1000710    
   734.094543      -3040.25220       60.0000000      -3826.69580       28.2000713    
   736.697754      -3064.90015       60.0000000      -3854.38086       28.3000717    
   739.300903      -3089.64648       60.0000000      -3882.16406       28.4000721    
   741.904114      -3114.49072       60.0000000      -3910.04541       28.5000725    
   744.507263      -3139.43262       60.0000000      -3938.02441       28.6000729    
   747.110413      -3164.47314       60.0000000      -3966.10181       28.7000732    
   749.713623      -3189.61084       60.0000000      -3994.27661       28.8000736    
   752.316772      -3214.84717       60.0000000      -4022.55005       28.9000740    
   754.919983      -3240.18140       60.0000000      -4050.92139       29.0000744    
   757.523132      -3265.61328       60.0000000      -4079.39014       29.1000748    
   760.126343      -3291.14355       60.0000000      -4107.95752       29.2000751    
   762.729492      -3316.77197       60.0000000      -4136.62305       29.3000755    
   765.332642      -3342.49756       60.0000000      -4165.38574       29.4000759    
   767.935852      -3368.32202       60.0000000      -4194.24707       29.5000763    
   770.539001      -3394.24438       60.0000000      -4223.20654       29.6000767    
   773.142212      -3420.26440       60.0000000      -4252.26367       29.7000771    
   775.745361      -3446.38281       60.0000000      -4281.41895       29.8000774    
   778.348572      -3472.59863       60.0000000      -4310.67188       29.9000778    
   780.951721      -3498.91260       60.0000000      -4340.02295       30.0000782    
   783.554871      -3525.32471       60.0000000      -4369.47217       30.1000786    
   786.158081      -3551.83521       60.0000000      -4399.01953       30.2000790    
   788.761230      -3578.44312       60.0000000      -4428.66455       30.3000793    
   791.364441      -3605.14941       60.0000000      -4458.40771       30.4000797    
   793.967590      -3631.95361       60.0000000      -4488.24902       30.5000801    
   796.570801      -3658.85596       60.0000000      -4518.18848       30.6000805    
   799.173950      -3685.85596       60.0000000      -4548.22559       30.7000809    
   801.777100      -3712.95410       60.0000000      -4578.36084       30.8000813    
   804.380310      -3740.15015       60.0000000      -4608.59375       30.9000816    
   806.983459      -3767.44409       60.0000000      -4638.92480       31.0000820    
   809.586670      -3794.83691       60.0000000      -4669.35449       31.1000824    
   812.189819      -3822.32666       60.0000000      -4699.88135       31.2000828    
   814.793030      -3849.91455       60.0000000      -4730.50635       31.3000832    
   817.396179      -3877.60107       60.0000000      -4761.22998       31.4000835    
   819.999329      -3905.38525       60.0000000      -4792.05127       31.5000839    
   822.602539      -3933.26733       60.0000000      -4822.97021       31.6000843    
   825.205688      -3961.24731       60.0000000      -4853.98730       31.7000847    
   827.808899      -3989.32568       60.0000000      -4885.10254       31.8000851    
   830.412048      -4017.50195       60.0000000      -4916.31592       31.9000854    
   833.015198      -4045.77539       60.0000000      -4947.62646       32.0000839    
   835.618286      -4074.14722       60.0000000      -4979.03516       32.1000824    
   838.221436      -4102.61670       60.0000000      -5010.54150       32.2000809    
   840.824585      -4131.18457       60.0000000      -5042.14648       32.3000793    
   843.427673      -4159.84961       60.0000000      -5073.84863       32.4000778    
   846.030823      -4188.61328       60.0000000      -5105.64941       32.5000763    
   848.633911      -4217.47510       60.0000000      -5137.54785       32.6000748    
   851.237061      -4246.43457       60.0000000      -5169.54443       32.7000732    
   853.840210      -4275.49219       60.0000000      -5201.63916       32.8000717    
   856.443298      -4304.64844       60.0000000      -5233.83203       32.9000702    
   859.046448      -4333.90137       60.0000000      -5266.12207       33.0000687    
   861.649597      -4363.25342       60.0000000      -5298.51123       33.1000671    
   864.252686      -4392.70264       60.0000000      -5330.99756       33.2000656    
   866.855835      -4422.25049       60.0000000      -5363.58203       33.3000641    
   869.458923      -4451.89600       60.0000000      -5396.26465       33.4000626    
   872.062073      -4481.63965       60.0000000      -5429.04541       33.5000610    
   874.665222      -4511.48096       60.0000000      -5461.92383       33.6000595    
   877.268311      -4541.42041       60.0000000      -5494.89990       33.7000580    
   879.871460      -4571.45850       60.0000000      -5527.97510       33.8000565    
   882.474548      -4601.59375       60.0000000      -5561.14746       33.9000549    
   885.077698      -4631.82715       60.0000000      -5594.41797       34.0000534    
   887.680847      -4662.15918       60.0000000      -5627.78662       34.1000519    
   890.283936      -4692.58838       60.0000000      -5661.25293       34.2000504    
   892.887085      -4723.11621       60.0000000      -5694.81787       34.3000488    
   895.490234      -4753.74121       60.0000000      -5728.47998       34.4000473    
   898.093323      -4784.46533       60.0000000      -5762.24072       34.5000458    
   900.696472      -4815.28662       60.0000000      -5796.09912       34.6000443    
   903.299561      -4846.20605       60.0000000      -5830.05566       34.7000427    
   905.902710      -4877.22363       60.0000000      -5864.10986       34.8000412    
   908.505859      -4908.33936       60.0000000      -5898.26270       34.9000397    
   911.108948      -4939.55273       60.0000000      -5932.51318       35.0000381    
   913.712097      -4970.86426       60.0000000      -5966.86182       35.1000366    
   916.315186      -5002.27393       60.0000000      -6001.30811       35.2000351    
   918.918335      -5033.78174       60.0000000      -6035.85303       35.3000336    
   921.521484      -5065.38672       60.0000000      -6070.49512       35.4000320    
   924.124573      -5097.09082       60.0000000      -6105.23584       35.5000305    
   926.727722      -5128.89209       60.0000000      -6140.07422       35.6000290    
   929.330872      -5160.79150       60.0000000      -6175.01074       35.7000275    
   931.933960      -5192.78906       60.0000000      -6210.04541       35.8000259    
   934.537109      -5224.88477       60.0000000      -6245.17773       35.9000244    
   937.140198      -5257.07861       60.0000000      -6280.40869       36.0000229    
   939.743347      -5289.36963       60.0000000      -6315.73682       36.1000214    
   942.346497      -5321.75879       60.0000000      -6351.16309       36.2000198    
   944.949585      -5354.24609       60.0000000      -6386.68750       36.3000183    
   947.552734      -5386.83203       60.0000000      -6422.31006       36.4000168    
   950.155823      -5419.51514       60.0000000      -6458.03027       36.5000153    
   952.758972      -5452.29688       60.0000000      -6493.84912       36.6000137    
   955.362122      -5485.17676       60.0000000      -6529.76562       36.7000122    
   957.965210      -5518.15430       60.0000000      -6565.78027       36.8000107    
   960.568359      -5551.22949       60.0000000      -6601.89258       36.9000092    
   963.171509      -5584.40332       60.0000000      -6638.10303       37.0000076    
   965.774597      -5617.67432       60.0000000      -6674.41113       37.1000061    
   968.377747      -5651.04395       60.0000000      -6710.81787       37.2000046    
   970.980835      -5684.51172       60.0000000      -6747.32275       37.3000031    
   973.583984      -5718.07715       60.0000000      -6783.92480       37.4000015    
   976.187134      -5751.74023       60.0000000      -6820.62500       37.5000000    
   978.790222      -5785.50195       60.0000000      -6857.42383       37.5999985    
   981.393372      -5819.36133       60.0000000      -6894.32031       37.6999969    
   983.996460      -5853.31836       60.0000000      -6931.31396       37.7999954    
   986.599609      -5887.37402       60.0000000      -6968.40674       37.8999939    
   989.202759      -5921.52734       60.0000000      -7005.59717       37.9999924    
   991.805847      -5955.77832       60.0000000      -7042.88525       38.0999908    
   994.408997      -5990.12793       60.0000000      -7080.27197       38.1999893    
   997.012146      -6024.57568       60.0000000      -7117.75635       38.2999878    
   999.615234      -6059.12109       60.0000000      -7155.33887       38.3999863    
   1002.21838      -6093.76416       60.0000000      -7193.01904       38.4999847    
   1004.82147      -6128.50635       60.0000000      -7230.79785       38.5999832    
   1007.42462      -6163.34570       60.0000000      -7268.67432       38.6999817    
   1010.02777      -6198.28271       60.0000000      -7306.64844       38.7999802    
   1012.63086      -6233.31836       60.0000000      -7344.72119       38.8999786    
   1015.23401      -6268.45166       60.0000000      -7382.89111       38.9999771    
   1017.83710      -6303.68311       60.0000000      -7421.15967       39.0999756    
   1020.44025      -6339.01221       60.0000000      -7459.52588       39.1999741    
   1023.04340      -6374.43945       60.0000000      -7497.99023       39.2999725    
   1025.64648      -6409.96533       60.0000000      -7536.55273       39.3999710    
   1028.24963      -6445.58887       60.0000000      -7575.21338       39.4999695    
   1030.85278      -6481.31006       60.0000000      -7613.97168       39.5999680    
   1033.45593      -6517.12891       60.0000000      -7652.82764       39.6999664    
   1036.05896      -6553.04736       60.0000000      -7691.78271       39.7999649    
   1038.66211      -6589.06250       60.0000000      -7730.83496       39.8999634    
   1041.26526      -6625.17578       60.0000000      -7769.98535       39.9999619    
   1043.86841      -6661.38770       60.0000000      -7809.23389       40.0999603    
   1046.47156      -6697.69678       60.0000000      -7848.58008       40.1999588    
   1049.07458      -6734.10400       60.0000000      -7888.02441       40.2999573    
   1051.67773      -6770.60938       60.0000000      -7927.56641       40.3999557    
   1054.28088      -6807.21289       60.0000000      -7967.20703       40.4999542    
   1056.88403      -6843.91406       60.0000000      -8006.94531       40.5999527    
   1059.48718      -6880.71338       60.0000000      -8046.78174       40.6999512    
   1062.09021      -6917.61035       60.0000000      -8086.71582       40.7999496    
   1064.69336      -6954.60596       60.0000000      -8126.74805       40.8999481    
   1067.29651      -6991.69971       60.0000000      -8166.87891       40.9999466    
   1069.89966      -7028.89014       60.0000000      -8207.10645       41.0999451    
   1072.50281      -7066.18066       60.0000000      -8247.43359       41.1999435    
   1075.10583      -7103.56738       60.0000000      -8287.85742       41.2999420    
   1077.70898      -7141.05273       60.0000000      -8328.37988       41.3999405    
   1080.31213      -7178.63672       60.0000000      -8369.00098       41.4999390    
   1082.91528      -7216.31738       60.0000000      -8409.71875       41.5999374    
   1085.51843      -7254.09717       60.0000000      -8450.53516       41.6999359    
   1088.12158      -7291.97412       60.0000000      -8491.44922       41.7999344    
   1090.72461      -7329.94971       60.0000000      -8532.46191       41.8999329    
   1093.32776      -7368.02344       60.0000000      -8573.57227       41.9999313    
   1095.93091      -7406.19434       60.0000000      -8614.78027       42.0999298    
   1098.53406      -7444.46387       60.0000000      -8656.08691       42.1999283    
   1101.13721      -7482.83105       60.0000000      -8697.49121       42.2999268    
   1103.74023      -7521.29639       60.0000000      -8738.99316       42.3999252    
   1106.34338      -7559.85986       60.0000000      -8780.59375       42.4999237    
   1108.94653      -7598.52100       60.0000000      -8822.29199       42.5999222    
   1111.54968      -7637.28027       60.0000000      -8864.08789       42.6999207    
   1114.15283      -7676.13770       60.0000000      -8905.98242       42.7999191    
   1116.75586      -7715.09277       60.0000000      -8947.97461       42.8999176    
